delta_a,delta_b,similarity,hamming_similarity,mod_similarity,factor_similarity,bitlength_similarity,popcount_similarity,x_hamming_similarity,y_hamming_similarity,carry_chain_similarity,second_difference_similarity,cf_prefix_similarity
18,47,0.33379970252315866,0.92578125,0.08,0.25,0.03333333333333333,0.07142857142857142,0.48046875,0.44921875,0.14285714285714285,2.370104344359794e-09,0.08333333333333333
18,48,0.3358319857569175,0.92578125,0.08,0.3333333333333333,0.03225806451612903,0.07142857142857142,0.44921875,0.4921875,0.1,2.1831881352722997e-08,0.0
18,49,0.3023473118446677,0.89453125,0.04,0.1111111111111111,0.03225806451612903,0.05555555555555555,0.44140625,0.53515625,0.125,2.785115055058371e-10,0.0
18,50,0.3131319184785107,0.9140625,0.04,0.125,0.029411764705882353,0.06666666666666667,0.5234375,0.515625,0.09090909090909091,4.885472667501164e-10,0.0
18,51,0.34752714466128853,0.890625,0.16,0.16666666666666666,0.029411764705882353,0.058823529411764705,0.4609375,0.51953125,0.3333333333333333,8.90756518555959e-10,0.08333333333333333
18,52,0.34294856153930403,0.89453125,0.12,0.25,0.02857142857142857,0.05555555555555555,0.5078125,0.546875,0.1111111111111111,5.227922215773223e-10,0.08333333333333333
18,53,0.3746621182724561,0.9140625,0.08,0.5,0.02857142857142857,0.043478260869565216,0.55078125,0.49609375,0.16666666666666666,2.057607509201515e-11,0.08333333333333333
18,54,0.33210883458999557,0.89453125,0.08,0.25,0.02631578947368421,0.05,0.53125,0.49609375,0.14285714285714285,5.882341524171581e-11,0.0
18,55,0.3259626085909943,0.87890625,0.08,0.25,0.02702702702702703,0.041666666666666664,0.5234375,0.4765625,0.14285714285714285,4.344396726104537e-12,0.0
18,56,0.3201562500006445,0.88671875,0.0,0.3333333333333333,0.025,0.05,0.46875,0.54296875,0.0625,1.0741727913625082e-11,0.0
18,57,0.3264730082418372,0.8828125,0.08,0.25,0.02564102564102564,0.047619047619047616,0.5234375,0.453125,0.16666666666666666,1.3172550963694291e-12,0.0
18,58,0.35258913690483495,0.88671875,0.08,0.3333333333333333,0.023809523809523808,0.05,0.55078125,0.5078125,0.25,1.2177736214124947e-12,0.0
18,59,0.35867207225920145,0.86328125,0.08,0.5,0.023255813953488372,0.03571428571428571,0.484375,0.51953125,0.1,1.0867452301052193e-12,0.16666666666666666
18,60,0.3031144359478336,0.88671875,0.04,0.125,0.023809523809523808,0.045454545454545456,0.5078125,0.53125,0.05263157894736842,1.582762376569434e-13,0.0
18,61,0.30897326388889684,0.8671875,0.04,0.2,0.022222222222222223,0.037037037037037035,0.48046875,0.52734375,0.1111111111111111,1.3331271509078611e-13,0.0
18,62,0.35136832381085664,0.875,0.12,0.5,0.021739130434782608,0.037037037037037035,0.46484375,0.51171875,0.07692307692307693,9.321739688608668e-14,0.0
18,63,0.3458583268633593,0.88671875,0.12,0.3333333333333333,0.021739130434782608,0.05,0.4765625,0.4609375,0.14285714285714285,8.755480495968862e-14,0.16666666666666666
18,64,0.37271239551672425,0.8984375,0.08,0.5,0.02127659574468085,0.047619047619047616,0.54296875,0.55078125,0.125,1.1528779656637143e-13,0.08333333333333333
18,65,0.34054205821513023,0.8828125,0.12,0.3333333333333333,0.02127659574468085,0.037037037037037035,0.4609375,0.47265625,0.16666666666666666,4.918500015950465e-15,0.08333333333333333
18,66,0.3017937500000224,0.859375,0.08,0.125,0.02,0.04,0.50390625,0.484375,0.1,3.7278882743113375e-13,0.0
18,67,0.3306333333333354,0.84765625,0.08,0.3333333333333333,0.02,0.03333333333333333,0.40234375,0.56640625,0.16666666666666666,3.5166000230966865e-14,0.08333333333333333
18,68,0.3267804195804196,0.87890625,0.04,0.3333333333333333,0.02,0.038461538461538464,0.4921875,0.52734375,0.09090909090909091,5.822826496691409e-16,0.0
18,69,0.3191833922955975,0.84765625,0.08,0.3333333333333333,0.018867924528301886,0.03333333333333333,0.484375,0.484375,0.06666666666666667,0.0,0.0
19,20,0.48958841184219437,0.953125,0.08,0.3333333333333333,0.5,1.0,0.5078125,0.45703125,0.3333333333333333,0.5586436695921295,0.0
19,21,0.4106202565338168,0.95703125,0.0,0.25,0.3333333333333333,0.5,0.515625,0.5078125,0.25,0.3171952477858351,0.0
19,22,0.3926646581325663,0.953125,0.04,0.25,0.25,0.2,0.54296875,0.57421875,0.3333333333333333,0.0709561077649944,0.0
19,23,0.3996133795781028,0.98046875,0.08,0.3333333333333333,0.16666666666666666,0.5,0.5234375,0.4921875,0.1111111111111111,0.044592205931343123,0.08333333333333333
19,24,0.3771388587554551,0.953125,0.08,0.25,0.14285714285714285,0.3333333333333333,0.51171875,0.453125,0.2,0.17048395544806125,0.0
19,25,0.3604464153002981,0.953125,0.0,0.2,0.14285714285714285,0.3333333333333333,0.5234375,0.5390625,0.2,0.012276564528778105,0.0
19,26,0.3632714059475571,0.94140625,0.12,0.2,0.125,0.25,0.48046875,0.5390625,0.2,0.00759634912595094,0.0
19,27,0.37845481039014117,0.94921875,0.16,0.25,0.1111111111111111,0.5,0.48046875,0.421875,0.2,0.00771327502087079,0.0
19,28,0.37782656700320183,0.9453125,0.12,0.25,0.1,0.3333333333333333,0.50390625,0.5234375,0.25,0.0009636167200297557,0.0
19,29,0.43337122601879186,0.9296875,0.12,0.25,0.08333333333333333,1.0,0.51171875,0.4609375,0.5,0.0010134892020877916,0.08333333333333333
19,30,0.41693423711009825,0.921875,0.08,0.25,0.08333333333333333,0.14285714285714285,0.49609375,0.546875,1.0,0.005664864533383266,0.0
19,31,0.3307892555020767,0.94921875,0.04,0.2,0.08333333333333333,0.16666666666666666,0.4921875,0.45703125,0.1111111111111111,0.00014499910868614037,0.0
19,32,0.39062328397888696,0.9375,0.16,0.3333333333333333,0.07142857142857142,0.3333333333333333,0.51171875,0.5234375,0.25,0.00014997107668720703,0.0
19,33,0.36350010422336165,0.91015625,0.0,0.2,0.06666666666666667,0.5,0.42578125,0.4921875,0.5,0.0004357648338049833,0.0
19,34,0.39505162993184195,0.92578125,0.12,0.25,0.06666666666666667,0.5,0.5703125,0.51171875,0.3333333333333333,2.7165530699935743e-05,0.0
19,35,0.3376472536504006,0.92578125,0.12,0.2,0.058823529411764705,0.125,0.46484375,0.4921875,0.1,1.2438290989470809e-05,0.08333333333333333
19,36,0.35770307782041666,0.91796875,0.04,0.25,0.05555555555555555,0.16666666666666666,0.51171875,0.41015625,0.5,3.9722932871207965e-05,0.0
19,37,0.42093214869880136,0.91796875,0.12,0.25,0.05555555555555555,0.25,0.4921875,0.50390625,1.0,3.4042392814301937e-06,0.0
19,38,0.3240558563562549,0.92578125,0.0,0.14285714285714285,0.05,0.16666666666666666,0.51171875,0.484375,0.14285714285714285,8.797471043460415e-07,0.08333333333333333
19,39,0.40151290196430606,0.921875,0.0,0.25,0.045454545454545456,0.09090909090909091,0.515625,0.49609375,1.0,1.964556615868478e-06,0.08333333333333333
19,40,0.4208439258419079,0.91796875,0.12,0.5,0.047619047619047616,0.25,0.58984375,0.4921875,0.5,4.5053973390577245e-07,0.0
19,41,0.3672813945004357,0.91796875,0.04,0.25,0.043478260869565216,0.16666666666666666,0.4765625,0.5078125,0.5,1.4384784221041544e-07,0.08333333333333333
19,42,0.37435938263102764,0.91796875,0.12,0.25,0.04,0.5,0.5234375,0.453125,0.2,1.2718379319762012e-07,0.08333333333333333
19,43,0.361150809086328,0.921875,0.08,0.25,0.04,0.07692307692307693,0.52734375,0.5625,0.3333333333333333,1.3007127912454654e-07,0.0
19,44,0.38562767956171196,0.921875,0.08,0.5,0.04,0.14285714285714285,0.54296875,0.515625,0.25,1.6504722211961636e-08,0.0
19,45,0.3367504636838026,0.91015625,0.04,0.3333333333333333,0.037037037037037035,0.08333333333333333,0.4609375,0.48046875,0.2,1.2013994056753402e-08,0.0
19,46,0.36203773807014517,0.921875,0.08,0.3333333333333333,0.03571428571428571,0.09090909090909091,0.4765625,0.52734375,0.3333333333333333,1.3486316999462377e-07,0.0
19,47,0.39515549587111043,0.91796875,0.04,0.25,0.034482758620689655,0.125,0.49609375,0.4453125,1.0,3.0242544004774304e-09,0.0
19,48,0.37790416833811624,0.93359375,0.12,0.3333333333333333,0.03333333333333333,0.125,0.54296875,0.52734375,0.25,2.785749218543718e-08,0.08333333333333333
19,49,0.3383001488308466,0.90234375,0.04,0.14285714285714285,0.03333333333333333,0.08333333333333333,0.52734375,0.421875,0.5,3.5538082874454155e-10,0.0
19,50,0.3446002841283123,0.90625,0.16,0.125,0.030303030303030304,0.1111111111111111,0.5390625,0.54296875,0.2,6.233865714926388e-10,0.0
19,51,0.32976628794698426,0.8984375,0.08,0.125,0.030303030303030304,0.09090909090909091,0.546875,0.5234375,0.2,1.136605790123758e-09,0.0
19,52,0.3353758578831622,0.89453125,0.08,0.16666666666666666,0.029411764705882353,0.08333333333333333,0.515625,0.47265625,0.3333333333333333,6.670831520152584e-10,0.0
19,53,0.3463511029427518,0.8984375,0.0,0.25,0.029411764705882353,0.058823529411764705,0.49609375,0.4921875,0.5,2.62550827307097e-11,0.0
19,54,0.3928822514523799,0.87890625,0.08,0.25,0.02702702702702703,0.07142857142857142,0.46875,0.5078125,1.0,7.505870904764879e-11,0.0
19,55,0.3728993055558882,0.87890625,0.0,0.16666666666666666,0.027777777777777776,0.05555555555555555,0.4765625,0.51953125,1.0,5.543452526724235e-12,0.0
19,56,0.3280276213378187,0.89453125,0.12,0.2,0.02564102564102564,0.07142857142857142,0.515625,0.5,0.1,1.3706450515066607e-11,0.0
19,57,0.3901708881579956,0.8671875,0.12,0.5,0.02631578947368421,0.06666666666666667,0.5,0.51171875,0.5,1.680818201623371e-12,0.0
19,58,0.3552244337980027,0.88671875,0.12,0.3333333333333333,0.024390243902439025,0.07142857142857142,0.51171875,0.51171875,0.25,1.553879786814566e-12,0.0
19,59,0.32671640963211784,0.87890625,0.04,0.25,0.023809523809523808,0.045454545454545456,0.4921875,0.4921875,0.25,1.3866874900106276e-12,0.0
19,60,0.3145925656660534,0.87890625,0.12,0.16666666666666666,0.024390243902439025,0.0625,0.484375,0.49609375,0.07692307692307693,2.0196056319803886e-13,0.0
19,61,0.3270285984848587,0.859375,0.08,0.14285714285714285,0.022727272727272728,0.047619047619047616,0.49609375,0.53125,0.3333333333333333,1.7010709516327537e-13,0.0
19,62,0.32801974206349926,0.875,0.12,0.25,0.022222222222222223,0.047619047619047616,0.48046875,0.5,0.14285714285714285,1.189454478680129e-13,0.0
19,63,0.3866009920634988,0.88671875,0.04,0.2,0.022222222222222223,0.07142857142857142,0.5078125,0.50390625,1.0,1.1171997756655952e-13,0.0
19,64,0.3405578804347914,0.890625,0.04,0.25,0.021739130434782608,0.06666666666666667,0.47265625,0.421875,0.5,1.4710728956592608e-13,0.0
19,65,0.3428150232919258,0.875,0.0,0.2,0.021739130434782608,0.047619047619047616,0.5234375,0.5390625,0.5,6.276008629064997e-15,0.0
19,66,0.3247936727980951,0.859375,0.12,0.16666666666666666,0.02040816326530612,0.05263157894736842,0.46484375,0.52734375,0.25,4.756787415247577e-13,0.0
19,67,0.3502795280612272,0.84765625,0.04,0.3333333333333333,0.02040816326530612,0.041666666666666664,0.49609375,0.484375,0.5,4.487183494632979e-14,0.0
19,68,0.3415982780612245,0.85546875,0.08,0.3333333333333333,0.02040816326530612,0.05,0.5546875,0.4921875,0.2,7.429929698134138e-16,0.0
19,69,0.3119023504273504,0.86328125,0.04,0.2,0.019230769230769232,0.041666666666666664,0.5234375,0.51171875,0.1111111111111111,0.0,0.0
20,21,0.4117527803653491,0.97265625,0.04,0.25,0.5,0.5,0.4375,0.49609375,0.16666666666666666,0.17719911720026368,0.08333333333333333
20,22,0.43583876749197537,0.953125,0.08,0.25,0.3333333333333333,0.2,0.43359375,0.5,1.0,0.03963918042181107,0.0
20,23,0.36967989648612887,0.95703125,0.04,0.2,0.2,0.5,0.515625,0.51171875,0.09090909090909091,0.024911153556693443,0.0
20,24,0.38311126194868517,0.9609375,0.04,0.25,0.16666666666666666,0.3333333333333333,0.51953125,0.46484375,0.3333333333333333,0.09523978247808605,0.0
20,25,0.3657890232654052,0.9453125,0.04,0.2,0.16666666666666666,0.3333333333333333,0.5390625,0.51171875,0.14285714285714285,0.006858225058341172,0.08333333333333333
20,26,0.36451235723631153,0.94140625,0.04,0.2,0.14285714285714285,0.25,0.48828125,0.53515625,0.3333333333333333,0.004243652351224199,0.0
20,27,0.39854395500240064,0.94140625,0.16,0.25,0.125,0.5,0.48828125,0.51171875,0.3333333333333333,0.004308972262232567,0.0
20,28,0.3735305629917223,0.9453125,0.0,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.47265625,0.52734375,0.5,0.0005383183805577543,0.08333333333333333
20,29,0.41545982303234397,0.953125,0.08,0.16666666666666666,0.09090909090909091,1.0,0.46484375,0.49609375,0.5,0.0005661793269463232,0.0
20,30,0.3775725759534628,0.9296875,0.08,0.25,0.09090909090909091,0.14285714285714285,0.54296875,0.51171875,0.3333333333333333,0.003164640710671534,0.16666666666666666
20,31,0.33951593971550437,0.94140625,0.08,0.2,0.09090909090909091,0.16666666666666666,0.4765625,0.53125,0.09090909090909091,8.100283416401348e-05,0.0
20,32,0.37255574797740293,0.9375,0.04,0.2,0.07692307692307693,0.3333333333333333,0.48046875,0.50390625,0.5,8.378039261322401e-05,0.0
20,33,0.39671014195023585,0.94140625,0.08,0.2,0.07142857142857142,0.5,0.47265625,0.49609375,0.5,0.0002434372658360203,0.16666666666666666
20,34,0.43121207126539113,0.94140625,0.08,0.25,0.07142857142857142,0.5,0.4765625,0.4765625,1.0,1.5175851756629753e-05,0.0
20,35,0.3145911907238751,0.93359375,0.0,0.14285714285714285,0.0625,0.125,0.51171875,0.48828125,0.08333333333333333,6.948572521812692e-06,0.0
20,36,0.38299158881084033,0.92578125,0.12,0.25,0.058823529411764705,0.16666666666666666,0.48828125,0.5625,0.5,2.219096498613344e-05,0.0
20,37,0.3880445381250113,0.93359375,0.2,0.25,0.058823529411764705,0.25,0.5078125,0.546875,0.3333333333333333,1.9017567243478376e-06,0.0
20,38,0.3288110518354445,0.91796875,0.04,0.14285714285714285,0.05263157894736842,0.16666666666666666,0.53515625,0.53515625,0.1111111111111111,4.914651506849227e-07,0.0
20,39,0.348718301779963,0.921875,0.04,0.25,0.047619047619047616,0.09090909090909091,0.5234375,0.484375,0.3333333333333333,1.0974871170102623e-06,0.0
20,40,0.4074937651014702,0.91796875,0.16,0.5,0.05,0.25,0.47265625,0.44140625,0.5,2.516911702461823e-07,0.0
20,41,0.3423613684579448,0.91015625,0.04,0.16666666666666666,0.045454545454545456,0.16666666666666666,0.453125,0.44921875,0.5,8.035968643533609e-08,0.0
20,42,0.3629187542630252,0.92578125,0.08,0.16666666666666666,0.041666666666666664,0.5,0.46875,0.48828125,0.3333333333333333,7.105042094456501e-08,0.0
20,43,0.3226205973085277,0.921875,0.0,0.16666666666666666,0.041666666666666664,0.07692307692307693,0.44921875,0.48828125,0.2,7.266349667867883e-08,0.16666666666666666
20,44,0.34242872079131076,0.9140625,0.12,0.25,0.041666666666666664,0.14285714285714285,0.48828125,0.47265625,0.16666666666666666,9.220258582088976e-09,0.0
20,45,0.344533619908187,0.91015625,0.08,0.3333333333333333,0.038461538461538464,0.08333333333333333,0.4609375,0.546875,0.14285714285714285,6.711541726322754e-09,0.0
20,46,0.38895501293793583,0.9140625,0.04,0.2,0.037037037037037035,0.09090909090909091,0.4765625,0.4921875,1.0,7.534045617862379e-08,0.0
20,47,0.35666130962517834,0.92578125,0.08,0.25,0.03571428571428571,0.125,0.45703125,0.51953125,0.3333333333333333,1.6894805760628572e-09,0.08333333333333333
20,48,0.33152632995673315,0.90234375,0.08,0.2,0.034482758620689655,0.125,0.49609375,0.5078125,0.16666666666666666,1.5562411660106698e-08,0.0
20,49,0.3311014778444242,0.90234375,0.08,0.14285714285714285,0.034482758620689655,0.08333333333333333,0.51171875,0.51171875,0.25,1.9853125027254282e-10,0.0
20,50,0.3183014881161332,0.890625,0.12,0.1,0.03125,0.1111111111111111,0.5078125,0.4765625,0.14285714285714285,3.482509618731041e-10,0.0
20,51,0.32482433715930964,0.890625,0.0,0.1,0.03125,0.09090909090909091,0.5078125,0.51953125,0.3333333333333333,6.349576294743979e-10,0.08333333333333333
20,52,0.3127211174466022,0.87109375,0.0,0.125,0.030303030303030304,0.08333333333333333,0.5078125,0.515625,0.2,3.7266177996488825e-10,0.08333333333333333
20,53,0.3583505291898283,0.921875,0.04,0.25,0.030303030303030304,0.058823529411764705,0.44921875,0.51953125,0.5,1.4667235762128615e-11,0.08333333333333333
20,54,0.352943353177119,0.89453125,0.12,0.25,0.027777777777777776,0.07142857142857142,0.5,0.51953125,0.3333333333333333,4.193107265722649e-11,0.0
20,55,0.32437008928590005,0.89453125,0.04,0.16666666666666666,0.02857142857142857,0.05555555555555555,0.46875,0.4921875,0.3333333333333333,3.0968146617389893e-12,0.0
20,56,0.32620139411073507,0.88671875,0.12,0.2,0.02631578947368421,0.07142857142857142,0.5,0.52734375,0.08333333333333333,7.657021812819743e-12,0.0
20,57,0.38952466216221854,0.8671875,0.12,0.5,0.02702702702702703,0.06666666666666667,0.484375,0.5234375,0.5,9.389784480721237e-13,0.0
20,58,0.34937633928576634,0.88671875,0.08,0.2,0.025,0.07142857142857142,0.51171875,0.46875,0.5,8.680651062111251e-13,0.0
20,59,0.35699932557284764,0.87109375,0.12,0.25,0.024390243902439025,0.045454545454545456,0.53125,0.56640625,0.16666666666666666,7.746641879970364e-13,0.25
20,60,0.30267395833334015,0.88671875,0.08,0.125,0.025,0.0625,0.484375,0.4765625,0.06666666666666667,1.1282399013784561e-13,0.0
20,61,0.31233531630676103,0.8671875,0.12,0.1111111111111111,0.023255813953488372,0.047619047619047616,0.46484375,0.49609375,0.2,9.502925186566973e-14,0.0
20,62,0.30984233856421756,0.875,0.08,0.16666666666666666,0.022727272727272728,0.047619047619047616,0.49609375,0.48046875,0.1111111111111111,6.644812147826606e-14,0.0
20,63,0.33027904491342364,0.88671875,0.04,0.14285714285714285,0.022727272727272728,0.07142857142857142,0.4921875,0.4609375,0.3333333333333333,6.24116582345332e-14,0.16666666666666666
20,64,0.3518746527777827,0.8828125,0.12,0.25,0.022222222222222223,0.06666666666666667,0.53515625,0.51171875,0.25,8.218055606686092e-14,0.08333333333333333
20,65,0.34946929563492085,0.875,0.04,0.2,0.022222222222222223,0.047619047619047616,0.5,0.52734375,0.5,3.50605249093274e-15,0.08333333333333333
20,66,0.31232664473685806,0.8515625,0.08,0.125,0.020833333333333332,0.05263157894736842,0.51953125,0.5234375,0.16666666666666666,2.657349177123567e-13,0.0
20,67,0.37437916666666815,0.85546875,0.16,0.3333333333333333,0.020833333333333332,0.041666666666666664,0.48046875,0.51171875,0.5,2.506736653575003e-14,0.08333333333333333
20,68,0.3438327380952382,0.87890625,0.12,0.3333333333333333,0.020833333333333332,0.05,0.5,0.52734375,0.14285714285714285,4.150683191377198e-16,0.0
20,69,0.31956322972370765,0.87109375,0.12,0.2,0.0196078431372549,0.041666666666666664,0.4921875,0.515625,0.09090909090909091,0.0,0.0
21,22,0.49248649458710525,0.95703125,0.08,1.0,0.5,0.25,0.48046875,0.49609375,0.16666666666666666,0.22369852089619824,0.0
21,23,0.4561183031967124,0.9609375,0.04,0.5,0.25,1.0,0.5546875,0.4921875,0.16666666666666666,0.14058283105631847,0.0
21,24,0.5048390190042827,0.96484375,0.08,1.0,0.2,0.5,0.48828125,0.53125,0.125,0.5374732334047109,0.0
21,25,0.44816908467012734,0.94140625,0.12,0.5,0.2,0.5,0.46875,0.5234375,0.5,0.038703494502121405,0.08333333333333333
21,26,0.39610149309392595,0.9375,0.12,0.5,0.16666666666666666,0.3333333333333333,0.46484375,0.5,0.125,0.023948496009876755,0.0
21,27,0.3751813486507091,0.9453125,0.08,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.52734375,0.4765625,0.125,0.024317120368961716,0.0
21,28,0.3854139721833483,0.94140625,0.04,0.3333333333333333,0.125,0.5,0.51171875,0.5234375,0.14285714285714285,0.0030379292462804283,0.08333333333333333
21,29,0.3752510845308008,0.94921875,0.08,0.2,0.1,0.5,0.49609375,0.5546875,0.2,0.003195158846680082,0.0
21,30,0.4581871791117832,0.93359375,0.04,1.0,0.1,0.125,0.58203125,0.53125,0.25,0.01785923519638632,0.08333333333333333
21,31,0.3533978146376232,0.9609375,0.08,0.25,0.1,0.14285714285714285,0.484375,0.51171875,0.16666666666666666,0.00045712888102296336,0.0
21,32,0.3672642313153298,0.94140625,0.0,0.25,0.08333333333333333,0.5,0.53515625,0.5546875,0.14285714285714285,0.0004728036681951333,0.0
21,33,0.40776127453261546,0.9296875,0.16,0.5,0.07692307692307693,0.3333333333333333,0.48046875,0.53125,0.2,0.0013738063128209423,0.08333333333333333
21,34,0.4012641930630357,0.9296875,0.04,0.3333333333333333,0.07692307692307693,1.0,0.5390625,0.44140625,0.16666666666666666,8.564293093784763e-05,0.0
21,35,0.33338092423008586,0.90625,0.08,0.25,0.06666666666666667,0.1111111111111111,0.49609375,0.4609375,0.14285714285714285,3.9213358574239845e-05,0.0
21,36,0.3521320674796252,0.921875,0.04,0.3333333333333333,0.0625,0.14285714285714285,0.51171875,0.49609375,0.2,0.0001252318032772932,0.0
21,37,0.4375225189388935,0.9296875,0.04,1.0,0.0625,0.2,0.4765625,0.50390625,0.25,1.0732314891831795e-05,0.0
21,38,0.357941039427024,0.9375,0.12,0.25,0.05555555555555555,0.14285714285714285,0.48828125,0.5078125,0.25,2.7735191825447274e-06,0.0
21,39,0.4436378716114846,0.92578125,0.08,1.0,0.05,0.08333333333333333,0.5078125,0.55859375,0.25,6.19352474408732e-06,0.0
21,40,0.367916861538958,0.921875,0.12,0.3333333333333333,0.05263157894736842,0.2,0.51171875,0.515625,0.2,1.4203861408729847e-06,0.0
21,41,0.3488247295909141,0.890625,0.04,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.4921875,0.5546875,0.2,4.5349936108607495e-07,0.0
21,42,0.36001578492738967,0.9296875,0.04,0.3333333333333333,0.043478260869565216,0.3333333333333333,0.5234375,0.5078125,0.125,4.0096374105671497e-07,0.0
21,43,0.3846421247592949,0.93359375,0.12,0.3333333333333333,0.043478260869565216,0.07142857142857142,0.48828125,0.484375,0.5,4.1006692260524816e-07,0.08333333333333333
21,44,0.40065638899156447,0.92578125,0.04,0.2,0.043478260869565216,0.125,0.45703125,0.5859375,1.0,5.203332120254635e-08,0.0
21,45,0.36563101188792696,0.90625,0.12,0.25,0.04,0.07692307692307693,0.4921875,0.48828125,0.5,3.787570633739459e-08,0.0
21,46,0.373885281920696,0.90234375,0.04,0.5,0.038461538461538464,0.08333333333333333,0.578125,0.55078125,0.16666666666666666,4.251739927884453e-07,0.0
21,47,0.37002338020169134,0.9375,0.12,0.3333333333333333,0.037037037037037035,0.1111111111111111,0.51171875,0.484375,0.25,9.534362262953437e-09,0.08333333333333333
21,48,0.4034831897932754,0.921875,0.04,0.25,0.03571428571428571,0.1111111111111111,0.54296875,0.47265625,1.0,8.782443110322414e-08,0.0
21,49,0.3323454442064173,0.890625,0.12,0.125,0.03571428571428571,0.07692307692307693,0.48046875,0.484375,0.3333333333333333,1.1203850979018725e-09,0.0
21,50,0.34092647861254216,0.91015625,0.08,0.1111111111111111,0.03225806451612903,0.1,0.4921875,0.44921875,0.5,1.965308672951932e-09,0.0
21,51,0.3252203775191455,0.89453125,0.08,0.14285714285714285,0.03225806451612903,0.08333333333333333,0.5078125,0.5234375,0.125,3.5833001851628468e-09,0.08333333333333333
21,52,0.36596225974156865,0.890625,0.12,0.2,0.03125,0.07692307692307693,0.5,0.52734375,0.5,2.1030679263696337e-09,0.08333333333333333
21,53,0.43001145833829973,0.90234375,0.04,1.0,0.03125,0.05555555555555555,0.49609375,0.40625,0.2,8.277262321545465e-11,0.3333333333333333
21,54,0.3390732142999123,0.890625,0.04,0.3333333333333333,0.02857142857142857,0.06666666666666667,0.4609375,0.515625,0.25,2.3663251442634215e-10,0.0
21,55,0.3524139609143613,0.90625,0.08,0.3333333333333333,0.029411764705882353,0.05263157894736842,0.53125,0.48828125,0.25,1.7476467776298723e-11,0.0
21,56,0.3636344835933263,0.8984375,0.08,0.5,0.02702702702702703,0.06666666666666667,0.5,0.53125,0.14285714285714285,4.321139932184915e-11,0.0
21,57,0.3492409722225402,0.86328125,0.12,0.3333333333333333,0.027777777777777776,0.0625,0.5390625,0.50390625,0.2,5.299001839895884e-12,0.0
21,58,0.31552672848014746,0.8984375,0.0,0.25,0.02564102564102564,0.06666666666666667,0.47265625,0.49609375,0.14285714285714285,4.8988116866861754e-12,0.0
21,59,0.49265869565243625,0.8671875,0.12,1.0,0.025,0.043478260869565216,0.5078125,0.4921875,1.0,4.371715842813937e-12,0.08333333333333333
21,60,0.31071715214935947,0.8828125,0.04,0.1111111111111111,0.02564102564102564,0.058823529411764705,0.515625,0.57421875,0.1,6.367074053215301e-13,0.0
21,61,0.3396601596320668,0.87109375,0.08,0.16666666666666666,0.023809523809523808,0.045454545454545456,0.52734375,0.4375,0.5,5.362851314787945e-13,0.0
21,62,0.34352211284357426,0.87890625,0.08,0.3333333333333333,0.023255813953488372,0.045454545454545456,0.49609375,0.5,0.25,3.7499126704547245e-13,0.0
21,63,0.34388234011630026,0.890625,0.04,0.25,0.023255813953488372,0.06666666666666667,0.5234375,0.54296875,0.25,3.522120156162963e-13,0.08333333333333333
21,64,0.43054422348487625,0.88671875,0.08,1.0,0.022727272727272728,0.0625,0.45703125,0.4765625,0.3333333333333333,4.637752002679765e-13,0.08333333333333333
21,65,0.37661732954545574,0.86328125,0.16,0.5,0.022727272727272728,0.045454545454545456,0.5078125,0.5234375,0.2,1.978594784403092e-14,0.08333333333333333
21,66,0.3699917109929978,0.85546875,0.12,0.1111111111111111,0.02127659574468085,0.05,0.44921875,0.47265625,1.0,1.4996401895842019e-12,0.0
21,67,0.368177127659583,0.859375,0.08,0.5,0.02127659574468085,0.04,0.52734375,0.5390625,0.2,1.4146439853546135e-13,0.08333333333333333
21,68,0.3890155205167175,0.875,0.12,0.5,0.02127659574468085,0.047619047619047616,0.5078125,0.4921875,0.5,2.342383673777705e-15,0.0
21,69,0.3619989583333333,0.84375,0.16,0.5,0.02,0.04,0.5,0.50390625,0.16666666666666666,0.0,0.0
22,23,0.44873375864992615,0.95703125,0.16,0.5,0.3333333333333333,0.25,0.48828125,0.48828125,0.09090909090909091,0.6284477451755366,0.0
22,24,0.5071107829236845,0.9453125,0.12,1.0,0.25,0.3333333333333333,0.46875,0.47265625,0.3333333333333333,0.4162040209502971,0.08333333333333333
22,25,0.4204314255285846,0.953125,0.08,0.5,0.25,0.3333333333333333,0.51953125,0.53515625,0.14285714285714285,0.17301631833355216,0.0
22,26,0.4614900875942434,0.95703125,0.16,0.5,0.2,0.5,0.53125,0.58984375,0.3333333333333333,0.10705701545961255,0.08333333333333333
22,27,0.38256604266555916,0.94921875,0.08,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.4375,0.46484375,0.3333333333333333,0.10870487775931909,0.08333333333333333
22,28,0.3999277741442245,0.9375,0.08,0.3333333333333333,0.14285714285714285,0.3333333333333333,0.484375,0.49609375,0.5,0.013580461927551609,0.0
22,29,0.35863651343467384,0.9453125,0.0,0.2,0.1111111111111111,0.2,0.4296875,0.51171875,0.5,0.014283325763082342,0.0
22,30,0.4631721467608518,0.9375,0.08,1.0,0.1111111111111111,0.09090909090909091,0.5390625,0.52734375,0.3333333333333333,0.07983617917917954,0.0
22,31,0.33686860141738134,0.94140625,0.04,0.25,0.1111111111111111,0.1,0.45703125,0.546875,0.09090909090909091,0.002043504262753184,0.0
