expression,stability,predictive,uniqueness,score
"ratio(state,carry_count)",0.14064497963141284,0.2687115588823412,0.9710144927536232,0.31642703830011576
"mul(carry_chain,v_2)",0.34250047286635005,0.28733244748696807,0.2898550724637681,0.31253645265420993
"ratio(bit_length,carry_chain)",0.1448031057878879,0.2785663885995627,0.8840579710144928,0.30919664869654856
"ratio(popcount,carry_chain)",0.14732056773524504,0.2851113633826694,0.8260869565217391,0.30425184431218893
"ratio(popcount,carry_count)",0.1473205677352389,0.28511136338267373,0.8260869565217391,0.3042518443121879
"mul(popcount,v_3)",0.33724635375584927,0.2584227345141408,0.3188405797101449,0.30295603995231024
"mul(borrow_chain,v_2)",0.3458041124739359,0.27456767641264584,0.2463768115942029,0.30239544291745996
"mul(borrow_count,v_3)",0.3216572667248572,0.2580265411745254,0.34782608695652173,0.3001302995394742
"mul(entropy,v_3)",0.34889388402764965,0.21507373850459138,0.34782608695652173,0.29520565625775713
"sub(entropy,v_5)",0.31552166917330615,0.1464689187367991,0.5507246376811594,0.2831810142748813
"add(v_2,v_5)",0.4063402358065198,0.2007420660305863,0.11594202898550725,0.28054123687299454
"ratio(bit_length,borrow_chain)",0.10953875548818315,0.20799742453233278,0.9855072463768116,0.2803174967391373
"ratio(entropy,borrow_count)",0.11397925010275607,0.197820195634551,0.9855072463768116,0.2782448277565824
"ratio(state,borrow_chain)",0.11229601732199894,0.20180541409670855,0.9710144927536232,0.2769075473466264
"add(v_2,v_3)",0.45920517618614687,0.1254340374292212,0.13043478260869565,0.27638116164675897
"ratio(bit_length,borrow_count)",0.10953875548818283,0.20799742453233253,0.9565217391304348,0.2759696706521805
"add(v_2,v_7)",0.4107513332223918,0.18968325363735225,0.10144927536231885,0.2759287927093651
"ratio(v_2,v_37)",0.358554822527201,0.22922524411826983,0.14492753623188406,0.274778898219331
"ratio(state,borrow_count)",0.11229601732199862,0.20180541409670832,0.9565217391304348,0.27473363430314796
"ratio(entropy,borrow_chain)",0.11397925010275642,0.19782019563455117,0.9565217391304348,0.27389700166962605
"ratio(popcount,borrow_count)",0.11075488724878726,0.2053157553528765,0.9130434782608695,0.2689225231422353
"ratio(carry_count,borrow_chain)",0.11075488724878757,0.20531575535287666,0.8985507246376812,0.2667486100987573
"ratio(carry_count,borrow_count)",0.11075488724878726,0.2053157553528765,0.8840579710144928,0.2645746970552788
"add(v_5,v_7)",0.32859265328197085,0.2614633372660448,0.057971014492753624,0.26114768105721786
"ratio(carry_chain,borrow_count)",0.12272093201202129,0.1741126930504751,0.8985507246376812,0.2596521053212518
"mod(popcount,v_3)",0.3707479486783936,0.2115186482014351,0.043478260869565216,0.25796577531628595
"add(v_2,v_19)",0.3916246678796612,0.16185954311890063,0.10144927536231885,0.25619230909775564
"ratio(popcount,borrow_chain)",0.11075488724878751,0.20531575535287666,0.8260869565217391,0.2558790448813659
"sub(v_2,v_37)",0.37224509553634644,0.17741240003797218,0.10144927536231885,0.2536926443108926
"sub(entropy,v_2)",0.2703377303793093,0.04141271186348459,0.7681159420289855,0.25343445472043086
"mul(borrow_count,v_5)",0.25915985214587434,0.2872681011328068,0.14492753623188406,0.2532683043535488
"mul(state,v_5)",0.266058465596977,0.27027848656169395,0.15942028985507245,0.25175074762157806
"add(v_2,v_43)",0.3837463294253836,0.15879407530809048,0.10144927536231885,0.2514208696690067
"mul(popcount,v_5)",0.26560675216270124,0.2735868811870313,0.14492753623188406,0.2506969213828107
"mul(bit_length,v_5)",0.2667843360079207,0.2708167316347652,0.14492753623188406,0.250118774292253
sqrt(v_2),0.43756047295590633,0.09386919261913576,0.10144927536231885,0.24966728118215997
"mul(entropy,v_5)",0.2720121066911646,0.26350464463079476,0.14492753623188406,0.24954643629812456
"add(v_2,v_53)",0.38161149455564486,0.1559065456015255,0.10144927536231885,0.24930518209499822
"add(v_2,v_23)",0.3837463294253836,0.15349770237519056,0.10144927536231885,0.2493023204958467
"add(v_2,v_29)",0.38161149455564486,0.1558943419285207,0.10144927536231885,0.2493003006257963
"sub(entropy,v_3)",0.2328823554075464,0.1050019339872944,0.6811594202898551,0.24897174657179194
"mul(popcount,v_7)",0.245258439373673,0.2962333075126798,0.13043478260869565,0.24842483811452915
log1p(v_2),0.43003512718605047,0.09899933032612537,0.10144927536231885,0.2483329306685207
"mul(bit_length,v_7)",0.2464282118429376,0.29395809815108237,0.13043478260869565,0.24804115198105922
"mul(state,v_7)",0.24650494347128882,0.2936736819919654,0.13043478260869565,0.2479619147501705
"sub(v_2,v_17)",0.3668333575930614,0.163291018268014,0.11594202898550725,0.2477827225719093
"add(v_5,v_53)",0.30640231450303723,0.25733613095367325,0.043478260869565216,0.24733723303827085
"add(v_5,v_29)",0.30640231450303723,0.257294466732646,0.043478260869565216,0.24732056734985994
"mul(carry_chain,v_3)",0.37330086904599014,0.1052050752752845,0.2463768115942029,0.24702394291993982
"ratio(v_2,v_7)",0.3625101715698507,0.15818833721533687,0.13043478260869565,0.24597012948387192
"add(v_2,v_31)",0.3837463294253836,0.14366259843744184,0.10144927536231885,0.2453682789207472
"sub(v_2,v_11)",0.3730007865615472,0.15015145335319469,0.11594202898550725,0.24530223964180023
"sub(v_2,v_47)",0.36881271255868586,0.15461136193551303,0.11594202898550725,0.24520156977343993
"add(v_2,v_11)",0.3837463294253836,0.14314585237921273,0.10144927536231885,0.24516158049745554
"sub(v_2,v_31)",0.3730007865615472,0.14964105057211435,0.11594202898550725,0.2450980785293681
"add(v_2,v_13)",0.39048212046159003,0.1352689629312666,0.10144927536231885,0.24504193068457
"add(v_2,v_41)",0.37920866331814906,0.14718344353397816,0.10144927536231885,0.24473466721110618
abs(v_2),0.37920866331814906,0.14718344353397816,0.10144927536231885,0.24473466721110618
"sub(v_2,v_41)",0.37920866331814906,0.14718344353397816,0.10144927536231885,0.24473466721110618
id(v_2),0.37920866331814906,0.14718344353397816,0.10144927536231885,0.24473466721110618
"ratio(v_2,v_17)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"ratio(v_2,v_31)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"ratio(v_2,v_23)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"ratio(v_2,v_41)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"ratio(v_2,v_43)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"ratio(v_2,v_11)",0.37920866331814884,0.14718344353397814,0.10144927536231885,0.24473466721110607
"mul(carry_chain,v_5)",0.2747746646641617,0.2576831005991472,0.11594202898550725,0.24411314368635775
"add(v_5,v_43)",0.29505384732146844,0.26035202091419507,0.043478260869565216,0.2434367787907736
"add(v_2,v_47)",0.3844366340117482,0.13711490575104487,0.10144927536231885,0.24305983891005248
"sub(v_2,v_13)",0.3608791295763305,0.15528458908673465,0.11594202898550725,0.2419007482918687
"mul(carry_count,v_5)",0.26015528462601445,0.26212157708310174,0.13043478260869565,0.24148372630625153
"add(v_2,v_17)",0.38826886628718055,0.1286496837667559,0.10144927536231885,0.24139825464028145
"sub(v_2,v_23)",0.3730007865615472,0.13992667670878114,0.11594202898550725,0.24121232898403483
"mul(entropy,v_7)",0.2487224490987708,0.2728140824809118,0.13043478260869565,0.24061595247811596
"mul(carry_count,v_7)",0.23949813674315082,0.28588366384220876,0.11594202898550725,0.23951893141912747
"add(v_5,v_19)",0.31053104312784546,0.23231492570612514,0.043478260869565216,0.2391866788204153
"sub(v_2,v_43)",0.3730007865615472,0.13469531900117726,0.11594202898550725,0.23911978590099325
"ratio(carry_chain,borrow_chain)",0.12272093201202208,0.17411269305047536,0.7536231884057971,0.23791297488646965
"sub(v_2,v_29)",0.37343721754440395,0.1361719674397976,0.10144927536231885,0.23773292617524863
"sub(v_2,v_53)",0.37343721754440395,0.1361593681164146,0.10144927536231885,0.23772788644589546
"add(v_5,v_23)",0.29505384732146844,0.2422558050443292,0.043478260869565216,0.23619829244282728
"add(v_2,v_37)",0.3812750996826406,0.11600925843770142,0.11594202898550725,0.23536880258009496
sqrt(v_3),0.4335622508550975,0.0645470629957675,0.08695652173913043,0.23396531634397044
"add(v_3,v_5)",0.40370657495653206,0.09039035196114537,0.10144927536231885,0.23304149081924538
"ratio(v_2,v_47)",0.36286572741207146,0.12413371472490806,0.13043478260869565,0.23250828061669976
"ratio(v_2,v_29)",0.36585289246287767,0.11950645613250341,0.13043478260869565,0.23200160145260068
"ratio(v_2,v_53)",0.3658528924628777,0.11949382475651812,0.13043478260869565,0.23199654890220656
"mul(borrow_chain,v_5)",0.25688954332509717,0.24713266445067852,0.11594202898550725,0.23184466462439124
"add(v_7,v_19)",0.3172226641193019,0.2059405025662839,0.043478260869565216,0.23164813901063422
"ratio(v_2,v_13)",0.3658528924628777,0.11612638835007617,0.13043478260869565,0.2306495743396298
"sub(v_2,v_19)",0.3578598820922034,0.1273682403759287,0.11594202898550725,0.22937554743968908
log1p(v_3),0.42653906273330827,0.05404230913476722,0.08695652173913043,0.22660298014476518
log1p(v_5),0.2883736634405533,0.2249693157402435,0.043478260869565216,0.2262776139747812
sqrt(v_5),0.2899281504997871,0.22249474790621543,0.043478260869565216,0.22598730601782516
"add(v_3,v_7)",0.40965574185541503,0.07134710605632308,0.08695652173913043,0.2259274045183356
"add(v_5,v_47)",0.3172226641193019,0.19051256454983867,0.043478260869565216,0.2254769638040561
abs(v_5),0.2830909039664908,0.2285288782873104,0.043478260869565216,0.22532419723027977
"sub(v_5,v_41)",0.2830909039664908,0.2285288782873104,0.043478260869565216,0.22532419723027977
"add(v_5,v_41)",0.2830909039664908,0.2285288782873104,0.043478260869565216,0.22532419723027977
id(v_5),0.2830909039664908,0.2285288782873104,0.043478260869565216,0.22532419723027977
"ratio(v_5,v_11)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_17)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_23)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_53)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_41)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_47)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_43)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_37)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_31)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"ratio(v_5,v_29)",0.2830909039664895,0.22852887828731033,0.043478260869565216,0.22532419723027922
"add(v_5,v_31)",0.29505384732146844,0.20865202256622792,0.043478260869565216,0.22275677945158676
"mod(state,v_3)",0.3194855344297646,0.180955871589745,0.043478260869565216,0.22267257825972683
"add(v_5,v_11)",0.29505384732146844,0.20688644670174733,0.043478260869565216,0.22205054910579453
"mod(bit_length,v_2)",0.35175881294848677,0.13126335222457983,0.07246376811594203,0.2216663719340423
"sub(v_5,v_17)",0.22563804559753745,0.2673027574518768,0.057971014492753624,0.21715387567355565
"ratio(v_2,v_19)",0.35646279389861907,0.0913514642504021,0.13043478260869565,0.21651406034584375
"sub(v_5,v_11)",0.253627649335828,0.23109410657163418,0.057971014492753624,0.2152657370036893
"sub(v_5,v_31)",0.253627649335828,0.22937396834959786,0.057971014492753624,0.2145776817148748
"add(v_7,v_53)",0.2830909039664908,0.19835623669411326,0.043478260869565216,0.21325514059300094
"add(v_7,v_29)",0.2830909039664908,0.19831222264214918,0.043478260869565216,0.2132375349722153
"mod(carry_count,v_2)",0.309684429756651,0.15019265899253442,0.08695652173913043,0.21247853524837632
"mul(borrow_count,v_7)",0.23020284734934926,0.22634851794577865,0.11594202898550725,0.21152199283334472
"mod(bit_length,v_3)",0.3558453185812662,0.10878931632470482,0.043478260869565216,0.2101678590218865
sq(v_2),0.26500494267389796,0.187427827948947,0.10144927536231885,0.2094407466871807
"sub(v_5,v_37)",0.198762549124544,0.27792616606270504,0.057971014492753624,0.20930926570503988
"mul(borrow_chain,v_3)",0.2690626074646138,0.13862651277567412,0.21739130434782608,0.20913747412151978
"add(v_7,v_43)",0.2704056548800027,0.2007726684705251,0.043478260869565216,0.208513351214646
"add(v_3,v_19)",0.39428197499307294,0.042568547029106465,0.08695652173913043,0.207497785819395
"ratio(v_5,v_7)",0.2568608009937147,0.20195678429760525,0.07246376811594203,0.20723963938360504
sq(v_5),0.2478732199035457,0.22121058710682187,0.043478260869565216,0.2065489229297591
"mod(borrow_count,v_2)",0.3415417657598708,0.10467226417170232,0.07246376811594203,0.20643226547801408
"sub(v_2,v_7)",0.32864523668735196,0.09731183982443403,0.13043478260869565,0.20638030983038633
"ratio(v_5,v_19)",0.2568608009937148,0.2032531691656375,0.057971014492753624,0.20558428028733972
"add(v_5,v_17)",0.30640231450303723,0.1521008353856789,0.043478260869565216,0.2052431148110731
"add(v_5,v_13)",0.30008575629237033,0.15499069257234316,0.043478260869565216,0.20355660649093868
"mod(popcount,v_5)",0.2568608009937161,0.2032531691656375,0.043478260869565216,0.20341036724386205
"add(v_17,v_37)",0.21844989525421107,0.25082224524006164,0.028985507246376812,0.20297917704737617
"mul(carry_chain,v_7)",0.22497402106461564,0.20986622702563276,0.11594202898550725,0.20257610463715625
"mod(state,v_2)",0.34570669553896427,0.09574040707495764,0.057971014492753624,0.20255982799643002
"sub(v_5,v_23)",0.253627649335828,0.19663498963537443,0.057971014492753624,0.20148209022918542
"ratio(v_5,v_13)",0.27917451131851967,0.17240139074427743,0.043478260869565216,0.2011108255214796
"add(v_7,v_23)",0.2704056548800027,0.18154361144276218,0.043478260869565216,0.20082172840354087
"add(v_5,v_37)",0.3172226641193019,0.12508882147241823,0.043478260869565216,0.19930746657308793
"ratio(v_2,v_5)",0.3488753128952847,0.04539773075896169,0.15942028985507245,0.19906602658472364
"add(v_3,v_29)",0.38123199850888645,0.03443138432251906,0.08695652173913043,0.1983704313188761
sqrt(v_7),0.26401195764380025,0.18047903602975848,0.043478260869565216,0.1975187344820483
"mod(carry_chain,v_2)",0.30944506543772404,0.11844863059205302,0.07246376811594203,0.19749929690118834
"ratio(v_3,v_37)",0.35717367129394967,0.04810346585708382,0.11594202898550725,0.197360842772937
"sub(v_2,v_5)",0.32789290692857714,0.08055536268170174,0.11594202898550725,0.19716525753836653
"add(v_3,v_53)",0.3765853031848707,0.033772725025044796,0.08695652173913043,0.19601595470407931
"add(v_3,v_43)",0.3760250233892129,0.03305927143813027,0.08695652173913043,0.1954784473612675
"sub(v_3,v_37)",0.3548884890704484,0.050722695602314787,0.10144927536231885,0.1952062896269755
log1p(v_7),0.26235439574171726,0.1764152118895229,0.043478260869565216,0.1951473019700167
"sub(v_5,v_43)",0.253627649335828,0.17900448549324044,0.057971014492753624,0.19442988857233182
"sub(v_3,v_17)",0.36022351542032627,0.04234393650697342,0.10144927536231885,0.19425554784628402
"sub(v_5,v_13)",0.1937960912388683,0.2510159967803012,0.043478260869565216,0.19413637890004598
"ratio(v_3,v_17)",0.36253175939020654,0.037589418038882334,0.10144927536231885,0.1933924502454937
"add(v_3,v_47)",0.3864125992939593,0.012343439144183923,0.08695652173913043,0.19186652360082485
"add(v_3,v_23)",0.37369941022276115,0.026541347775409077,0.08695652173913043,0.19182475197127574
"add(v_7,v_47)",0.29505384732146844,0.12882321784089043,0.043478260869565216,0.19082525756145177
"mod(state,v_5)",0.23582845781094208,0.20029608471782565,0.028985507246376812,0.19058906598901074
"mod(carry_count,v_7)",0.19876254912454536,0.24125510201460246,0.028985507246376812,0.19029301399884294
"add(v_7,v_13)",0.30640231450303723,0.11469290293145251,0.043478260869565216,0.19027994182938254
"ratio(v_3,v_31)",0.36552305692908454,0.024346034272134637,0.10144927536231885,0.18944118063128973
"add(v_3,v_13)",0.3845337891076094,0.008263065577071451,0.08695652173913043,0.18938890959012236
"ratio(v_3,v_19)",0.36552305692908454,0.022872980150362748,0.10144927536231885,0.18885195898258098
"sub(v_3,v_11)",0.36324357660151296,0.024709193002115614,0.10144927536231885,0.1885606779758749
id(v_7),0.2568608009937161,0.16586201594395508,0.043478260869565216,0.18845390595518907
abs(v_7),0.2568608009937161,0.16586201594395508,0.043478260869565216,0.18845390595518907
"sub(v_7,v_41)",0.2568608009937161,0.16586201594395508,0.043478260869565216,0.18845390595518907
"add(v_7,v_41)",0.2568608009937161,0.16586201594395508,0.043478260869565216,0.18845390595518907
"ratio(v_7,v_17)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_19)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_31)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_13)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_47)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_23)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_53)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_11)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_29)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_41)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_43)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"ratio(v_7,v_37)",0.2568608009937147,0.16586201594395517,0.043478260869565216,0.1884539059551885
"add(v_3,v_37)",0.3794480251982366,0.01119697489182728,0.08695652173913043,0.18827387955680697
"add(v_3,v_11)",0.3760250233892129,0.014584047406184783,0.08695652173913043,0.1880883577484893
"mod(popcount,v_2)",0.2551539961062322,0.1498859156421133,0.08695652173913043,0.1878171427655194
id(v_3),0.3707894604860476,0.019778215529650707,0.08695652173913043,0.1878100216914513
"sub(v_3,v_41)",0.3707894604860476,0.019778215529650707,0.08695652173913043,0.1878100216914513
"add(v_3,v_41)",0.3707894604860476,0.019778215529650707,0.08695652173913043,0.1878100216914513
abs(v_3),0.3707894604860476,0.019778215529650707,0.08695652173913043,0.1878100216914513
"ratio(v_3,v_11)",0.37078946048604733,0.01977821552965069,0.08695652173913043,0.18781002169145114
"ratio(v_3,v_29)",0.37078946048604733,0.01977821552965069,0.08695652173913043,0.18781002169145114
"ratio(v_3,v_43)",0.37078946048604733,0.01977821552965069,0.08695652173913043,0.18781002169145114
"ratio(v_3,v_47)",0.37078946048604733,0.01977821552965069,0.08695652173913043,0.18781002169145114
"ratio(v_3,v_41)",0.37078946048604733,0.01977821552965069,0.08695652173913043,0.18781002169145114
"sub(v_3,v_31)",0.3655230569290848,0.02434603427213466,0.08695652173913043,0.18726726758781162
"add(v_3,v_31)",0.37369941022276115,0.015044106085481027,0.08695652173913043,0.18722585529530453
"add(v_7,v_31)",0.2704056548800027,0.14583619867388836,0.043478260869565216,0.1865387632959913
"add(v_7,v_11)",0.2704056548800027,0.14396009599976667,0.043478260869565216,0.18578832222634264
"add(v_13,v_37)",0.25150303010908653,0.16994415388140763,0.028985507246376812,0.18550185118860854
"mul(borrow_chain,v_19)",0.19482185239749136,0.21144071783092552,0.08695652173913043,0.18528959897211092
"sub(v_5,v_47)",0.198762549124544,0.2167951460531862,0.057971014492753624,0.18485685770123234
"ratio(v_3,v_23)",0.36552305692908454,0.012782734918879502,0.10144927536231885,0.18481586088998767
"mul(v_2,v_3)",0.231910590933828,0.16309252046446912,0.10144927536231885,0.18481416541035808
"mod(borrow_count,v_3)",0.35484511987255524,0.039747655975149454,0.057971014492753624,0.1842750185066227
"sub(v_3,v_13)",0.3473039617975185,0.030604250487586655,0.10144927536231885,0.1837458743082658
"mul(v_2,v_5)",0.17266727152129194,0.23784532689061894,0.07246376811594203,0.18370796815822027
"add(v_3,v_17)",0.3765853031848707,0.002907882971244407,0.08695652173913043,0.18367001788255918
"mul(bit_length,v_19)",0.20304612524123977,0.19793306739632957,0.08695652173913043,0.18358746157795933
"mul(state,v_19)",0.20308953365035676,0.19782877983562225,0.08695652173913043,0.18356528033777902
"mul(popcount,v_19)",0.19832062340263326,0.20765347085521735,0.07246376811594203,0.18317523409066322
"sub(v_3,v_23)",0.3655230569290848,0.01278273491887952,0.08695652173913043,0.18264194784650956
"ratio(v_3,v_53)",0.36253175939020654,0.01067603336036495,0.10144927536231885,0.18262709637408675
"sub(v_3,v_47)",0.34833147735478864,0.026376631591931692,0.10144927536231885,0.1825172087507754
"mul(borrow_count,v_19)",0.18029831470680663,0.22048997248807653,0.08695652173913043,0.18237370887416318
"sub(v_3,v_43)",0.363243576601513,0.0064914942892428445,0.10144927536231885,0.18127359849072583
"sub(v_7,v_17)",0.1937960912388683,0.21321313092525096,0.057971014492753624,0.18118914560150418
"mul(carry_count,v_19)",0.19879049870731136,0.19628446709964795,0.08695652173913043,0.18101298951901887
"ratio(v_3,v_13)",0.35717367129394967,0.005876868029859479,0.11594202898550725,0.18047020364204724
"mul(borrow_chain,v_7)",0.22622087094306165,0.16222141012547125,0.08695652173913043,0.17973143423543583
"mul(entropy,v_19)",0.20497081006764306,0.1912077367259612,0.07246376811594203,0.17958952443821516
"sub(v_3,v_53)",0.36022351542032627,0.005244586543879022,0.10144927536231885,0.17941580786104627
"sub(carry_count,borrow_count)",0.13437008541180895,0.13805388306050959,0.42028985507246375,0.1787315699203874
"ratio(v_3,v_5)",0.3375836966408382,0.017721084893381544,0.13043478260869565,0.17856631483703417
"sub(v_7,v_11)",0.22446342768195013,0.17196901967389874,0.057971014492753624,0.1784918025003501
"ratio(v_3,v_7)",0.36022351542032593,0.0024368682943211348,0.10144927536231885,0.17829272056122294
"sub(v_7,v_31)",0.22446342768195013,0.1701376517098372,0.057971014492753624,0.17775925531472547
"ratio(v_2,v_3)",0.3404805804182815,0.0006353563110130524,0.15942028985507245,0.17738344719089277
"sub(v_3,v_29)",0.35575958137422165,0.005158111286872933,0.10144927536231885,0.17737244743749675
"sub(v_5,v_29)",0.22563804559753745,0.16707818641669955,0.057971014492753624,0.1770640472594847
"sub(v_5,v_53)",0.22563804559753745,0.16703849029986728,0.057971014492753624,0.17704816881275182
"add(v_19,v_53)",0.25150303010908653,0.14849776329685735,0.028985507246376812,0.1769232949547884
"add(v_19,v_29)",0.25150303010908653,0.1484389091121741,0.028985507246376812,0.17689975328091512
"add(v_37,v_47)",0.23582845781094208,0.1657283367249789,0.028985507246376812,0.17676196679187203
"mod(popcount,v_7)",0.23582845781094208,0.16513061114367997,0.028985507246376812,0.17652287655935245
"mod(borrow_chain,v_3)",0.3425028638553524,0.03443066288487927,0.043478260869565216,0.17442029301929507
"sub(v_3,v_5)",0.304603061481921,0.05442504695447538,0.10144927536231885,0.17405878775300243
"sub(v_7,v_37)",0.16440202257687278,0.2267701017708595,0.057971014492753624,0.1733846030418496
"mod(bit_length,v_5)",0.2089454172900156,0.18136571575946753,0.043478260869565216,0.17309346321472882
"add(v_19,v_43)",0.23582845781094208,0.153541183922405,0.028985507246376812,0.17188710567084248
"mod(carry_chain,v_3)",0.36074977320884866,0.0015733183459107564,0.057971014492753624,0.17166237745625923
"mod(carry_count,v_3)",0.33094805282043277,0.03132246071226671,0.057971014492753624,0.17015126022801447
"mul(carry_chain,v_19)",0.20211049859839234,0.1701704441940242,0.07246376811594203,0.16988746726427753
"add(v_11,v_37)",0.19876254912454533,0.18799342573217367,0.028985507246376812,0.1689883434858714
"add(v_7,v_17)",0.2830909039664908,0.08718574908157627,0.043478260869565216,0.16878694554798612
"add(v_13,v_17)",0.23582845781094208,0.14574935570965725,0.028985507246376812,0.16877037438574335
"add(v_31,v_37)",0.19876254912454533,0.18485410550595108,0.028985507246376812,0.16773261539538234
"sub(v_3,v_19)",0.3356276884023605,0.002781455312501377,0.10144927536231885,0.16736243321041058
"mod(borrow_count,v_7)",0.19876254912454536,0.18328761512956035,0.028985507246376812,0.16710601924482607
"sub(v_3,v_7)",0.30641289818321704,0.029535412532305048,0.11594202898550725,0.16709127354319578
"mod(v_2,v_19)",0.19876254912454536,0.17870570272259015,0.028985507246376812,0.165273254282038
"sub(popcount,borrow_count)",0.12903446562797355,0.1480459659818354,0.3188405797101449,0.165109982881844
"mul(v_2,v_19)",0.17573408380111735,0.19725569216149802,0.043478260869565216,0.16450435370553682
"sub(v_7,v_23)",0.22446342768195013,0.1352816639611644,0.057971014492753624,0.16381686021525638
"add(v_7,v_37)",0.29505384732146844,0.06006218314405418,0.043478260869565216,0.16332084368271726
"add(v_19,v_23)",0.23582845781094208,0.1268555344447455,0.028985507246376812,0.16121284587977866
"mod(borrow_chain,v_2)",0.27484059061012944,0.06398797623050134,0.07246376811594203,0.16014302148415008
"add(v_17,v_47)",0.21844989525421107,0.14061673165719413,0.028985507246376812,0.15889697161422917
"mul(v_2,v_37)",0.15759882833025735,0.19449003015126173,0.057971014492753624,0.15741113698303355
log1p(v_37),0.17573408380112052,0.1845445249401909,0.028985507246376812,0.15724597377353713
abs(v_37),0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
"sub(v_37,v_41)",0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
"add(v_37,v_41)",0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
sq(v_37),0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
sqrt(v_37),0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
id(v_37),0.17573408380111902,0.184544524940191,0.028985507246376812,0.15724597377353647
"ratio(v_37,v_53)",0.1757340838011157,0.18454452494019044,0.028985507246376812,0.15724597377353475
"ratio(v_37,v_41)",0.1757340838011157,0.18454452494019044,0.028985507246376812,0.15724597377353475
"ratio(v_37,v_47)",0.1757340838011157,0.18454452494019044,0.028985507246376812,0.15724597377353475
"ratio(v_37,v_43)",0.1757340838011157,0.18454452494019044,0.028985507246376812,0.15724597377353475
"sub(v_7,v_43)",0.22446342768195013,0.11651111397714287,0.057971014492753624,0.15630864022164775
"mod(popcount,v_37)",0.14732056773523855,0.21334465945911538,0.028985507246376812,0.15597994535146004
"mod(state,v_37)",0.14732056773523855,0.21334465945911538,0.028985507246376812,0.15597994535146004
sq(v_7),0.2231763374124072,0.12041194163439944,0.043478260869565216,0.1551158676197778
"mul(carry_chain,v_37)",0.17039708613579155,0.17188008330006638,0.057971014492753624,0.1541263742550458
"mod(borrow_count,v_5)",0.21844989525421107,0.12159874432971238,0.028985507246376812,0.15128977668323645
"mul(v_3,v_5)",0.1882560999401981,0.1408206585872943,0.057971014492753624,0.14973916058191994
"mod(state,v_7)",0.2264161575591214,0.1033094506402985,0.043478260869565216,0.1497327902881588
"add(v_11,v_17)",0.17573408380111902,0.16520243701949563,0.028985507246376812,0.14950913860525836
"add(v_43,v_53)",0.17573408380111902,0.16381874723668075,0.028985507246376812,0.14895566269213237
"add(v_29,v_43)",0.17573408380111902,0.16373161284223334,0.028985507246376812,0.14892080893435342
"add(v_17,v_31)",0.17573408380111902,0.16160502901214993,0.028985507246376812,0.14807017540232006
"add(v_13,v_47)",0.25150303010908653,0.07531315001206883,0.028985507246376812,0.147649449640873
"sub(v_7,v_47)",0.1644020225768728,0.16212481926536304,0.057971014492753624,0.14752649003965101
"sub(carry_chain,borrow_chain)",0.1540955909109537,0.08639828881603397,0.2898550724637681,0.14738059230590797
"mod(borrow_count,v_19)",0.19876254912454536,0.13321357723271077,0.028985507246376812,0.14707640408608624
