,state,bit_length,popcount,entropy,carry_count,carry_chain,borrow_count,borrow_chain,v_2,v_3,v_5,v_7,v_11,v_13,v_17,v_19,v_23,v_29,v_31,v_37,v_41,v_43,v_47,v_53,v_59,v_61,v_67,v_71,v_73,v_79,v_83,v_89,v_97,mod_2,mod_3,mod_5,mod_7,mod_11,mod_13,mod_17,mod_19,mod_23,mod_29,mod_31,mod_37,mod_41,mod_43,mod_47,mod_53,mod_59,mod_61,mod_67,mod_71,mod_73,mod_79,mod_83,mod_89,mod_97,target_log2
v_83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mod_2,-0.017690471087956305,-0.03143298217771464,0.03183663274758632,0.030958226518316975,-0.002431585857348817,-0.2175286120224728,0.015404488824828203,-0.0011084757976395974,-0.7174036793289895,0.11193491659598455,-0.027403970587882267,0.06089055299973861,0.10325582165612913,-0.04005963724010769,0.14711149188549516,-0.21501428380779572,0.10325582165612912,-0.20291240260068294,0.10325582165612915,-0.25039154291806726,,0.10325582165612915,-0.10641640574017859,-0.20291240260068297,,-0.02790045535759392,,,0.10325582165612918,,,,,1.0,-0.06815901528040047,0.09238925770392856,0.032663723997750714,0.028029511846940157,0.11542313312581369,-0.3061363015325508,0.15926600535969795,-0.12659131823288733,-0.14352003237469368,-0.06443481474672516,0.07962311389280743,0.029917941220064557,-0.06201286286663007,-0.08166924883415433,0.12025628958324308,-0.005602763900910777,0.22183133164793778,0.2858751532673218,-0.03615855275036808,-0.10191496173881033,-0.06622103701155939,0.16679606136832292,0.061764258719498547,-0.037258768867966884,-0.02900075435359309
mod_3,0.0634976291999895,0.06917921712533297,0.07004705477903729,0.04573813252801748,0.06467794753734686,0.1071303560587655,-0.007215822363499864,0.019294109077146567,-0.011111415955236821,-0.6329517217344917,-0.03793555812774133,0.13372995981988373,0.014705882352941204,-0.11818259309925097,-0.08231098407224315,0.10071771255866176,-0.13025210084033614,0.22747762870874466,-0.13025210084033617,-0.14404585649861243,,0.1596638655462184,0.28070474599729606,0.020951886854752754,,-0.18557385499923915,,,-0.13025210084033614,,,,,-0.06815901528040047,1.0,-0.045494084424939296,-0.05236591050643942,0.023325757471040282,0.10208324141785266,0.09238444412914976,-0.015862938646061316,-0.03519423564862017,-0.11066380880245891,-0.04589152923026474,-0.0049179161979922385,-0.09936263164426805,-0.15719998658009704,0.002642793271783329,0.06969499066718586,0.23049773545769586,0.18779625178066958,-0.02246167031973293,-0.015473700929459487,0.07794963117308186,0.02531990726241282,0.16756601075648656,-0.1614736710552804,-0.17215095031376554,0.0670804029590202
mod_5,-0.24570222109583006,-0.2416248909249331,-0.23241149100546935,-0.2307693825705686,-0.24151253332620204,-0.1586330958099687,-0.153963189762832,0.14080945298266537,-0.025086641548818674,0.057877559673501146,-0.6623863819140838,-0.181270396435555,0.18378006791924845,-0.06959317150893508,0.05496571209014796,-0.24574810400282854,0.08697987947323212,0.12392269634869729,-0.009820308972784297,0.15291916483971968,,-0.0098203089727842,0.15291916483971973,0.05496571209014807,,-0.013991272168401344,,,0.08697987947323216,,,,,0.09238925770392856,-0.045494084424939296,1.0,-0.01761148621791518,0.10775872308372227,0.10763818823285566,-0.11065079110369604,-0.0005151595960124388,-0.03710288434045257,-0.1334746835771817,-0.047182204386035875,-0.052277045456943776,-0.020941663816155254,0.033483458067715285,-0.10042654470369877,0.09972917378587846,-0.177202630377439,0.0005514475133849993,-0.029521316817729546,-0.02965289313034414,0.014536316697998116,-0.12104813881500227,-0.09930351403848231,-0.22477920053474068,-0.026594181149255706,-0.24249490513494412
mod_7,-0.13486657073841254,-0.13346295304693578,-0.13131115688567838,-0.11237396388206261,-0.15429080921928778,-0.03977330522992842,-0.09696647212296343,-0.035340839215216156,0.0375545872314025,0.11477941519886822,0.09800067682257116,-0.5489572185604668,0.11360739906481783,0.13844085387006705,0.11823343610355873,0.1771593226296612,-0.07011706661031725,-0.09989776954204427,-0.008875578051938917,-0.08738316897879383,,-0.07011706661031725,0.020285378512934257,-0.09989776954204431,,-0.14352401067116483,,,-0.07011706661031725,,,,,0.032663723997750714,-0.05236591050643942,-0.01761148621791518,1.0,-0.05747175109357254,-0.00015207289910143423,0.13171561955849556,0.036278996547752754,0.19834573030723437,-0.045930377598934286,-0.07495215151466864,-0.0720605424945377,-0.14692467204795198,0.1837820739113295,0.13690011170704572,0.05864651351424868,0.14620129079688843,-0.10373710081787837,0.18370497746508613,0.14038535698758525,0.05108175393807619,-0.04258568429477654,-0.0023811315246840175,0.002856500888895312,-0.08256535140854657,-0.13314842384531478
mod_11,0.30144943054963946,0.30540588730053664,0.31827441415637986,0.32942679168278616,0.20251772532355122,-0.016003645426833597,0.36112326507736026,0.43147407290559536,-0.037752789924110394,-0.05382135067154896,0.0412031956145962,0.08392256802445588,-0.247597179713092,-0.1995171840165309,-0.08961978049359522,0.004010206983276672,0.02944398893885421,-0.023835048003615727,0.12179104515616962,0.02470622430996938,,0.07561751704751189,-0.029412171797582647,0.00905731824137401,,0.009057318241373971,,,0.07561751704751189,,,,,0.028029511846940157,0.023325757471040282,0.10775872308372227,-0.05747175109357254,1.0,-0.002660033659519746,0.27346685175734675,0.004269563377355727,0.19646826677337104,0.1505461905305313,-0.08433303899183309,-0.09945053338994528,0.06719772369338194,0.189068660802495,0.16731128679591292,0.08670134454726112,0.08869598742153977,-0.004961469986807311,-0.10383545068498448,0.13652771811364378,0.07630775016436629,0.19258924917673853,-0.07036092540368363,0.019816978109766552,0.18734501701703474,0.3064559235393092
mod_13,-0.032132061138530184,-0.030010001856926413,0.01335185579920005,0.03886784834858051,-0.011695590844222444,0.11573511994496526,-0.08589533278888435,0.0764508535147788,-0.14430912358383713,-0.020190514906902282,-0.0574328788465318,0.1479434030705767,0.1909921293946144,-0.39173072027943107,0.14826149314912695,0.11963629556629833,-0.15672441224729555,-0.025129066635445233,-0.1219527580831046,0.07087765880443876,,0.12144882106623228,0.21351894714837205,0.24734181302602554,,-0.19851962642001753,,,-0.08718110391891364,,,,,0.11542313312581369,0.10208324141785266,0.10763818823285566,-0.00015207289910143423,-0.002660033659519746,1.0,-0.002508497237470342,0.10840506572213601,0.13786667699657668,0.052424622672169914,0.08157594308440975,0.048945390556365084,-0.10180192441545405,0.05688735972171631,-0.1580216334906111,0.07456335333202736,-0.09223495865415496,0.10915551852411275,0.18125556375057444,0.019221619118167416,0.29688636677312863,0.15367328277971648,-0.03733482279650968,0.1917344599640295,0.08938361493170417,-0.02841799554167419
mod_17,0.13322945999615246,0.13026573663788613,0.1337827347074295,0.13340260391631173,0.112432672635737,0.10152611007941632,0.16363532898466038,0.26332432837897063,0.26481947428319325,-0.09802525895756002,0.21090254999696056,-0.08368164893417038,-0.09238444412914977,0.01821780385045269,-0.3240373205018,0.2477632284979841,-0.20042726861917237,0.09927477289039653,0.06967979260588412,0.13833307164477962,,0.17772261709590678,0.21747885890423072,0.08003331409984214,,0.02230893772817897,,,-0.20042726861917234,,,,,-0.3061363015325508,0.09238444412914976,-0.11065079110369604,0.13171561955849556,0.27346685175734675,-0.002508497237470342,1.0,-0.14149286138108033,0.3757094715709224,0.12042806376923508,0.11456348136098107,0.0031015890017254077,-0.05401161677233679,0.028534269495136703,0.1825925437077258,-0.01445201068045581,0.12292871377672382,0.03894857409910722,0.009226561870529008,-0.087001157809881,0.12820634866180444,0.270728502883626,0.055337661640694084,0.11791445009322807,0.17416909785514773,0.13404079849389128
mod_19,-0.11752313970000165,-0.1149919716374014,-0.13369035957992023,-0.11617904744114774,-0.11712420086854682,0.017553815583562667,-0.09414479420388526,0.011179878420506254,-0.09214507596974804,0.09556121609950774,-0.07932861732186355,0.03046283063888406,0.1555918024645592,0.10390825707967731,-0.06034781706959697,-0.39284989029622025,0.08572737055531028,0.02260037770733914,-0.10057778120268684,0.09612667425115617,,0.03915108261581098,0.0415362172690181,0.07236929457350075,,0.25485532308276,,,0.08572737055531028,,,,,0.15926600535969795,-0.015862938646061316,-0.0005151595960124388,0.036278996547752754,0.004269563377355727,0.10840506572213601,-0.14149286138108033,1.0,-0.11957514818992462,0.02943961038425887,0.028248901144206556,0.02101702295403473,0.0565581754439102,0.18701671253835833,-0.22448939017163733,-0.10241147153243318,-0.09221789829800328,-0.06977139694729435,0.08307768217494833,-0.06388103493431792,0.21842978434591298,-0.08608912281717992,-0.033188840237310606,0.05253622868233119,0.14531600555176438,-0.11560287573988719
mod_23,0.16241861310942873,0.17179542384279295,0.18675503903008212,0.2066755474811905,0.1225344666851187,0.08421509693885762,0.17387623231134416,0.20706494141763754,0.21214316834836752,0.060291470036041045,0.06656830695027156,-0.17839587266520995,0.1727028573787897,-0.040522384814965444,-0.0007950069449302974,0.23832179461221772,-0.21232128346568482,0.13634369105554106,-0.019809213043447668,0.0328644820926705,,0.01869320104099991,-0.04610837786135867,0.08148821185535254,,-0.08307822574521306,,,-0.1930700764234611,,,,,-0.12659131823288733,-0.03519423564862017,-0.03710288434045257,0.19834573030723437,0.19646826677337104,0.13786667699657668,0.3757094715709224,-0.11957514818992462,1.0,-0.007041046802697954,0.09119914553355364,0.13135996010784567,0.10195295541990365,0.22658756495990057,0.32477696556489455,-0.07387538346485104,0.01400679693051707,0.018110597716172818,0.10692085690086416,0.05211061222893665,0.14296711110871133,0.1387820992063847,0.139452530011765,0.08611811559928824,0.13914807417249167,0.17583600653075576
mod_29,0.0608719632048029,0.06312827451224598,0.0823819244064109,0.08933239078465711,0.049470790008565566,0.10667519705830865,0.09437258389963077,-0.02490247454053472,0.2094513888241746,-0.041702222373101686,0.13737569551212928,0.33285626408313884,-0.02368403407309616,0.038279160204643774,-0.1435682499995657,0.13729648809036715,-0.008267068497212817,-0.2753581735024928,0.05340079380632074,-0.032604010194761765,,-0.11618582752839648,-0.04163885639331021,-0.16553323725005353,,-0.011778326496638404,,,0.09965169053397079,,,,,-0.14352003237469368,-0.11066380880245891,-0.1334746835771817,-0.045930377598934286,0.1505461905305313,0.052424622672169914,0.12042806376923508,0.02943961038425887,-0.007041046802697954,1.0,0.16928971104175455,0.0035330589024674714,-0.013213161713727717,-0.11155582202361033,0.042661628509629214,0.2519262902384523,0.04786833867648364,0.17908634359453096,0.2442634971700902,0.1369623748438371,0.16053591893935287,0.05323875085185402,0.14298647612459153,0.13291604268567117,0.023380929017864073,0.06471704241107908
mod_31,-0.10902698834040868,-0.11202179721674067,-0.16822402165602177,-0.15539164560758686,-0.1417098101263029,-0.004804241543358004,-0.13803445739640116,-0.09445666087056626,0.012920939008282319,0.10781683001496116,0.0471021949508047,-0.04874138626765217,-0.07855667885704709,0.0302333899630802,-0.0528202957665634,-0.0025866314040708014,-0.1062118362097831,0.035832146587587606,-0.20300488694435898,0.06447498549981787,,0.15651215864120865,0.1617159472372479,0.12448458894173876,,-0.07252083851193038,,,0.0044087932011607585,,,,,-0.06443481474672516,-0.04589152923026474,-0.047182204386035875,-0.07495215151466864,-0.08433303899183309,0.08157594308440975,0.11456348136098107,0.028248901144206556,0.09119914553355364,0.16928971104175455,1.0,0.33331291762403154,0.3041260569729532,0.019778344920156725,0.1938568562004906,0.14795453184999746,0.15898781656747932,0.25480972379442546,0.05118717751033334,-0.13035001824740267,-0.0534495503060835,0.11300627152292377,0.08937070818456407,0.09456548771322117,0.09100126062716593,-0.11000020861950002
mod_37,0.06729284966877859,0.07195356538561863,0.07661687613426268,0.09976102660112297,0.16487611782284836,0.1509327800183174,-0.11668968567455888,0.012989676666271852,-0.18149360096910347,-0.06444005361555466,-0.0013718210294932827,0.00833398209013207,0.16153463204174473,0.0384272640233005,0.10811531597637054,0.03013647079882272,-0.0668647452303943,0.22200778624155473,-0.07828471409400128,-0.29825161939781186,,0.1501146631781378,0.0029097718965640324,-0.022047507183839996,,-0.005777154288813692,,,0.16153463204174476,,,,,0.07962311389280743,-0.0049179161979922385,-0.052277045456943776,-0.0720605424945377,-0.09945053338994528,0.048945390556365084,0.0031015890017254077,0.02101702295403473,0.13135996010784567,0.0035330589024674714,0.33331291762403154,1.0,0.1891446598522632,-0.027758158109996017,0.23851193969187282,-0.06842774201648752,0.21458818048711054,0.24448693327702758,0.08559224092942672,0.2637559084028796,0.09468778747253477,-0.015471573365742189,0.08441503966546367,0.07477303067325407,0.20404679890237373,0.07344049673638114
mod_41,0.1794547282982282,0.1761176976754617,0.14253250392746397,0.17185313702988503,0.1851549690149486,0.18179045686115117,0.283685589303403,0.11881812350023341,-0.0007073113547357819,0.10170316357547667,-0.016072517264026646,0.09472023864018948,-0.1390140721321891,0.10651974284671475,0.17771806753219618,-0.20627171309944597,0.05476311932480181,0.13170475924055802,-0.07442167497985884,0.007954670136872736,,0.043997719799413346,-0.055134093017634896,-0.07535512807181297,,0.08569145094892003,,,0.10859011695174374,,,,,0.029917941220064557,-0.09936263164426805,-0.020941663816155254,-0.14692467204795198,0.06719772369338194,-0.10180192441545405,-0.05401161677233679,0.0565581754439102,0.10195295541990365,-0.013213161713727717,0.3041260569729532,0.1891446598522632,1.0,0.1553924182683046,0.26938103926334517,0.04766749536504004,0.005573797277530243,-0.01586383732042784,0.03970523718101689,-0.02441206203264865,-0.02149485984363282,0.021973358752779126,-0.02844664153363646,0.1643102050087844,0.20961547629515298,0.17790509644711183
mod_43,-0.007570711708988824,-0.0005666138143134607,-0.036160510408817785,-0.0008222967512155658,-0.03448163620225677,-0.037443738482557797,-0.00783234863944385,0.10306890177381593,0.23015807001278682,0.2323695823583902,-0.01965686210961265,-0.1021435815600388,-0.05691723652037998,-0.2134582842342948,0.22975952760119964,-0.08745849874764956,-0.12332067912748994,0.2297595276011997,-0.028458618260190006,0.18345449466842595,,-0.20869653390805984,-0.12230299644561736,0.07433396481215285,,-0.006757633164741153,,,0.14229309130094991,,,,,-0.06201286286663007,-0.15719998658009704,0.033483458067715285,0.1837820739113295,0.189068660802495,0.05688735972171631,0.028534269495136703,0.18701671253835833,0.22658756495990057,-0.11155582202361033,0.019778344920156725,-0.027758158109996017,0.1553924182683046,1.0,0.1285666982831197,-0.18468730692523308,0.15963629179214137,-0.08434813172144033,0.06742725616310503,0.09253768927493866,0.09513151858752651,-0.08019974767980188,-0.15197353268346037,0.15704405948579128,0.1046544739344985,0.0002487067516020958
mod_47,0.1927185643589771,0.19254944297034535,0.13770875901906393,0.1663486760536705,0.11132446862746931,-0.050196070872002965,0.20851061702672818,0.1834783514462657,0.01305957227950469,0.04629454431591329,0.1285124603963248,0.018602423691735245,-0.0545534260773968,0.10282604822175812,0.2275922465806326,0.10619379942488251,-0.1849955290248356,-0.01135075447866216,0.08520596993771624,-0.057688607352024766,,0.12247514220841306,-0.34162101226157876,-0.07772381032846623,,-0.14409686617827033,,,-0.1849955290248356,,,,,-0.08166924883415433,0.002642793271783329,-0.10042654470369877,0.13690011170704572,0.16731128679591292,-0.1580216334906111,0.1825925437077258,-0.22448939017163733,0.32477696556489455,0.042661628509629214,0.1938568562004906,0.23851193969187282,0.26938103926334517,0.1285666982831197,1.0,-0.0043945995238609025,0.3214355545180879,0.29052639451850576,0.22326707701402415,0.04726809303838017,0.08791931959638327,0.1302158086575602,0.3236009421269767,0.08249242974820672,0.23622667903226596,0.19214005423163308
mod_53,0.0427662229136792,0.041474088418330016,0.03241428935469735,0.03420192191909664,0.0036542779856210145,0.07842647920525722,0.07606994021655798,0.03339062859565436,-0.05323842970038364,-0.1285478234838363,-0.1210485231654988,0.13494771492427002,0.19117069538923212,-0.19604652351067495,0.04184131843975649,0.12806999801345453,0.10641686489832837,-0.16672890389682432,0.14494133330328463,0.06517765921915535,,-0.055385902402487794,0.11033085687097981,-0.2545479448806478,,-0.08988724303597866,,,-0.07079568976447029,,,,,0.12025628958324308,0.06969499066718586,0.09972917378587846,0.05864651351424868,0.08670134454726112,0.07456335333202736,-0.01445201068045581,-0.10241147153243318,-0.07387538346485104,0.2519262902384523,0.14795453184999746,-0.06842774201648752,0.04766749536504004,-0.18468730692523308,-0.0043945995238609025,1.0,0.17419888075102066,0.22961454225360067,0.13596943379921736,0.24852709222845787,0.014801949357474267,0.0911943886373798,0.31242124424934553,0.1406343700767339,0.09404644508857012,0.043785826134073225
mod_59,0.14221131271902893,0.14447630600577988,0.14372976107228674,0.15515030135046856,0.1585736162628822,0.07334752162220648,-0.0015451897390335247,0.09963205938996775,0.009085872904472762,-0.25228032065534456,0.07092453994594389,-0.07402128496258645,-0.14682736064008428,0.07762097484261914,0.09379676295695938,0.15013472417118423,-0.10499217323127845,0.009358080724792554,0.07629363887354693,-0.08243325979470512,,0.13207388875195467,-0.037485814260092155,-0.16448626504731553,,-0.1396513585084429,,,-0.04921192335287065,,,,,-0.005602763900910777,0.23049773545769586,-0.177202630377439,0.14620129079688843,0.08869598742153977,-0.09223495865415496,0.12292871377672382,-0.09221789829800328,0.01400679693051707,0.04786833867648364,0.15898781656747932,0.21458818048711054,0.005573797277530243,0.15963629179214137,0.3214355545180879,0.17419888075102066,1.0,0.28345957234613367,0.23745940021803927,0.11050563968789004,0.16730200769933276,0.14592658356654728,0.26398798590710687,0.10245128719695545,0.027302136171726304,0.1427836111123418
mod_61,0.1343175496349836,0.13121985622810642,0.12559115679665986,0.13238795236474651,0.09347511026635862,0.03170575371158167,0.09394394567969268,0.06724637243923082,-0.18396785716862582,0.026518600810014722,-0.1374832141803003,0.12120233820252733,-0.08660838510855295,-0.13848335776363904,-0.010720601892737552,0.11421437193384695,-0.03159362264604287,-0.04501232847679193,0.09906643820241837,0.0653570004599004,,0.1334506647414872,-0.027334295098510597,-0.15278632631239164,,-0.2605603241479914,,,0.0027906038930258985,,,,,0.22183133164793778,0.18779625178066958,0.0005514475133849993,-0.10373710081787837,-0.004961469986807311,0.10915551852411275,0.03894857409910722,-0.06977139694729435,0.018110597716172818,0.17908634359453096,0.25480972379442546,0.24448693327702758,-0.01586383732042784,-0.08434813172144033,0.29052639451850576,0.22961454225360067,0.28345957234613367,1.0,0.1991035583308609,0.14534651182872804,-0.013776796660240781,0.17199880469148587,0.35777334588817344,0.16539681653261637,0.08093347485866013,0.13313813801453167
mod_67,0.06680943776656233,0.06134691864583018,0.1163743171835499,0.15651594330562016,0.17885730308845263,0.22296124103542195,0.06263241342554614,0.04601268837002691,-0.04059571453333656,-0.01106319449097788,0.142856270664653,-0.046483959803522976,0.10558239892191758,-0.10017508118399059,0.20223693137593493,0.008665234061747348,0.0873997395401897,-0.13021505389644822,0.12982594476422146,-0.1873229439342689,,-0.06412242197420949,0.05065286530126979,-0.11294482089528544,,-0.16907307814906447,,,-0.05200064905305755,,,,,0.2858751532673218,-0.02246167031973293,-0.029521316817729546,0.18370497746508613,-0.10383545068498448,0.18125556375057444,0.009226561870529008,0.08307768217494833,0.10692085690086416,0.2442634971700902,0.05118717751033334,0.08559224092942672,0.03970523718101689,0.06742725616310503,0.22326707701402415,0.13596943379921736,0.23745940021803927,0.1991035583308609,1.0,0.09409119614751961,0.43383227525624574,0.05219077758031106,0.4358773028093819,0.2910863442398248,0.23464106560325923,0.06312207545629982
mod_71,0.31702489007244317,0.3170730919141234,0.3318096769288111,0.3852078800473252,0.34093170323588023,0.40065119318481807,0.2883915209950236,0.17977513995749797,-0.07131953368594901,-0.0053848635617320334,0.043295896862331575,-0.051587656486877416,0.1158858706365036,-0.04984950997868822,0.03188940185648863,0.03821306647188846,0.18681923822771826,0.14213752184468317,0.09009191878515285,-0.12125740800162316,,-0.20009003954254365,0.07147286243998108,0.10998182018145979,,-0.05539035980083199,,,0.21261319007906898,,,,,-0.03615855275036808,-0.015473700929459487,-0.02965289313034414,0.14038535698758525,0.13652771811364378,0.019221619118167416,-0.087001157809881,-0.06388103493431792,0.05211061222893665,0.1369623748438371,-0.13035001824740267,0.2637559084028796,-0.02441206203264865,0.09253768927493866,0.04726809303838017,0.24852709222845787,0.11050563968789004,0.14534651182872804,0.09409119614751961,1.0,0.12964247954040403,-0.1147755436108475,0.08382853409040555,0.10520229997951022,-0.11438863240428936,0.32056387241889445
mod_73,0.09476576710663785,0.09418683092294002,0.13916174082334734,0.16737830304736928,0.16513249763794108,0.2471428925753328,0.12275163295999497,0.3150751394145192,0.10768758825278549,-0.09648485391012575,-0.037737166243102485,-0.052186358173007416,-0.13949416181104102,-0.02877789992043085,0.04211288331206706,0.1133784139716789,0.05682510047713226,0.23246536790845576,0.0949982903664993,-0.06627852226677113,,-0.11222759760435023,0.1670163181649033,0.178078943738059,,0.17807894373805902,,,-0.19402729022442236,,,,,-0.10191496173881033,0.07794963117308186,0.014536316697998116,0.05108175393807619,0.07630775016436629,0.29688636677312863,0.12820634866180444,0.21842978434591298,0.14296711110871133,0.16053591893935287,-0.0534495503060835,0.09468778747253477,-0.02149485984363282,0.09513151858752651,0.08791931959638327,0.014801949357474267,0.16730200769933276,-0.013776796660240781,0.43383227525624574,0.12964247954040403,1.0,0.04313995401586934,0.12433949854934803,0.03495749950754884,0.14873779264053624,0.09591288727389183
mod_79,0.22574482726019332,0.22034748998607454,0.2629164989478756,0.2699610941134858,0.2255698267909691,0.10731529901933512,0.1807774515742868,0.28125231773979503,0.0626077697114343,0.04292539488314918,0.13988174410970133,0.07203625202563392,0.014403029352218894,-0.020570890115213212,-0.07118347263343881,0.2990512923514295,-0.15037359660477234,-0.14087841857999472,-0.057686744503964764,0.1158511518870293,,0.18947819443152203,0.025321939200675717,0.002179628362935759,,0.08654719450876658,,,-0.17611994441055226,,,,,-0.06622103701155939,0.02531990726241282,-0.12104813881500227,-0.04258568429477654,0.19258924917673853,0.15367328277971648,0.270728502883626,-0.08608912281717992,0.1387820992063847,0.05323875085185402,0.11300627152292377,-0.015471573365742189,0.021973358752779126,-0.08019974767980188,0.1302158086575602,0.0911943886373798,0.14592658356654728,0.17199880469148587,0.05219077758031106,-0.1147755436108475,0.04313995401586934,1.0,0.080083540552588,0.03011873811939664,0.270572970227293,0.22190533488668462
mod_83,0.22421031632494193,0.23005142069006693,0.21844440783561417,0.2237332859957363,0.23720806419886828,0.24477708504500456,0.05292097557437212,-0.09065444794553607,-0.11121273705416765,-0.03551454445521379,0.12217911538795925,0.11965846660133869,0.08801009103122069,-0.062081506330258274,-0.11782380174927426,0.1419972657167282,0.04248763015300306,-0.010809523096263738,0.09256233711904245,-0.11204613569881335,,0.05159212232864657,-0.13338825678430158,-0.16322379875358176,,-0.1794380833979772,,,-0.10773649074511493,,,,,0.16679606136832292,0.16756601075648656,-0.09930351403848231,-0.0023811315246840175,-0.07036092540368363,-0.03733482279650968,0.055337661640694084,-0.033188840237310606,0.139452530011765,0.14298647612459153,0.08937070818456407,0.08441503966546367,-0.02844664153363646,-0.15197353268346037,0.3236009421269767,0.31242124424934553,0.26398798590710687,0.35777334588817344,0.4358773028093819,0.08382853409040555,0.12433949854934803,0.080083540552588,1.0,0.34827615113878596,0.19724262846574192,0.22955150682621678
mod_89,0.24685489993031892,0.24604444867278363,0.2277851892943941,0.260123605130289,0.23661192334803025,0.2448400263251201,0.13927381139489386,0.07904956057908236,0.0455371228992285,0.20869899401044634,0.2692629009340585,0.05143656895113544,-0.09159384341399344,-0.15853093989212685,0.03686885481326551,0.07697397806239213,-0.10099157604680471,0.09042571759464064,-0.021110848667909278,0.012451465051389542,,-0.20436663500772828,0.0895547678696095,0.11720414898532822,,-0.07024487074948474,,,0.09636080924223109,,,,,0.061764258719498547,-0.1614736710552804,-0.22477920053474068,0.002856500888895312,0.019816978109766552,0.1917344599640295,0.11791445009322807,0.05253622868233119,0.08611811559928824,0.13291604268567117,0.09456548771322117,0.07477303067325407,0.1643102050087844,0.15704405948579128,0.08249242974820672,0.1406343700767339,0.10245128719695545,0.16539681653261637,0.2910863442398248,0.10520229997951022,0.03495749950754884,0.03011873811939664,0.34827615113878596,1.0,0.09010763143419744,0.24593775130439582
mod_97,0.10804394865687084,0.10999682290388084,0.08758672092765274,0.1119983923651403,0.15975698666606852,0.23859934864236207,0.11885257350442069,0.19507978579966195,0.07814517743076567,0.025631233112501917,0.11844043191902226,-0.03898815062123763,0.15270364256712216,-0.13086279581543347,0.007448800844131356,0.0884003873926277,0.07102495003121954,-0.06366616570550013,-0.03334226820910034,0.24453479789650293,,0.18900528369418987,0.01849908636569289,-0.03134118091021314,,-0.02810868243068437,,,0.09371347573563697,,,,,-0.037258768867966884,-0.17215095031376554,-0.026594181149255706,-0.08256535140854657,0.18734501701703474,0.08938361493170417,0.17416909785514773,0.14531600555176438,0.13914807417249167,0.023380929017864073,0.09100126062716593,0.20404679890237373,0.20961547629515298,0.1046544739344985,0.23622667903226596,0.09404644508857012,0.027302136171726304,0.08093347485866013,0.23464106560325923,-0.11438863240428936,0.14873779264053624,0.270572970227293,0.19724262846574192,0.09010763143419744,1.0,0.1093946324464738
target_log2,0.9992841018912779,0.9998835901710658,0.9688868897509174,0.9672394523967531,0.9260715540732652,0.5662634091917563,0.8198830771511031,0.4981830848037505,0.14718344353397797,0.019778215529650735,0.22852887828731036,0.1658620159439551,-0.052694655609983654,-0.05852072042974704,-0.1632774456286471,0.10547678271355021,0.07027802313849635,0.10414385351782089,-0.046556076801573386,-0.18454452494019075,,0.13319519905030913,-0.044442079167042174,0.10424977152799261,,-0.09677189314890215,,,0.11966469446587275,,,,,-0.02900075435359309,0.0670804029590202,-0.24249490513494412,-0.13314842384531478,0.3064559235393092,-0.02841799554167419,0.13404079849389128,-0.11560287573988719,0.17583600653075576,0.06471704241107908,-0.11000020861950002,0.07344049673638114,0.17790509644711183,0.0002487067516020958,0.19214005423163308,0.043785826134073225,0.1427836111123418,0.13313813801453167,0.06312207545629982,0.32056387241889445,0.09591288727389183,0.22190533488668462,0.22955150682621678,0.24593775130439582,0.1093946324464738,1.0
