,state,bit_length,popcount,entropy,carry_count,carry_chain,borrow_count,borrow_chain,v_2,v_3,v_5,v_7,v_11,v_13,v_17,v_19,v_23,v_29,v_31,v_37,v_41,v_43,v_47,v_53,v_59,v_61,v_67,v_71,v_73,v_79,v_83,v_89,v_97,mod_2,mod_3,mod_5,mod_7,mod_11,mod_13,mod_17,mod_19,mod_23,mod_29,mod_31,mod_37,mod_41,mod_43,mod_47,mod_53,mod_59,mod_61,mod_67,mod_71,mod_73,mod_79,mod_83,mod_89,mod_97,target_log2
v_41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_43,0.12786508893696563,0.13398205314331538,0.11882524597464472,0.11882524597464472,0.1492850636162013,0.18024174995943695,0.09140069072360536,0.17738268903044702,-0.09906911618044742,-0.09678835921030732,-0.04987007340533285,-0.04387981434477107,-0.014705882352941176,-0.030082841879809342,-0.02095188685475281,-0.033895384034165026,-0.014705882352941176,-0.02095188685475281,-0.014705882352941176,-0.025854384499750957,,1.0,-0.025854384499750957,-0.02095188685475281,,-0.02095188685475281,,,-0.014705882352941176,,,,,0.10325582165612918,0.1557043476561108,-0.025033738350523766,-0.06777402754009151,0.08579053573561354,0.13146544881806735,0.1892308820173441,0.051876362988631665,0.015251316952819989,-0.10063747037937758,0.1554138766275785,0.13712989114198104,0.03351910631759194,-0.20722988144554566,0.1248959982985927,-0.036549578721080465,0.13704087546405147,0.13095854866869389,-0.08527611352379187,-0.1796955240771833,-0.10962268157326625,0.18273118828121135,0.03959139556682839,-0.18579539046298535,0.1766336905196803,0.13395390269586877
v_47,-0.03568244060254588,-0.04461242409588395,-0.017855251678974747,-0.017855251678974747,0.026781407506796678,0.11457905046144337,0.00535637949675807,0.19177362591028382,0.1501493357595047,-0.1701634348803842,-0.08767648359395505,-0.07714502024562313,-0.025854384499750957,-0.05288858853479451,-0.03683547343418787,-0.059591411827849515,-0.025854384499750957,0.38677247105897256,-0.025854384499750957,-0.045454545454545456,,-0.025854384499750957,1.0,0.38677247105897256,,-0.03683547343418787,,,-0.025854384499750957,,,,,-0.10641640574017855,0.273743524935711,0.15037354401869338,0.0180535442672788,-0.02334245671018796,0.22575406504118098,0.23610007040075875,0.06080249172710521,-0.04468885343092152,-0.037530722746450466,0.157153533696672,0.03393087659359964,-0.05000110917621496,-0.12322942379881172,-0.35346931515278907,0.06961255880149313,-0.014277410908281185,-0.021417486661866394,0.0535442061010071,0.057115908288642034,0.16239070763037286,0.048188904499572006,-0.1338568445056214,0.08746273247952752,0.037478888736992684,-0.042818928723055046
v_53,0.10843631641277036,0.1019515580728614,0.07596511794582625,0.07596511794582625,0.10417501509325874,0.15233632727006086,0.07379198572144141,0.037036865063144256,0.20198561463872253,0.06402366056828118,-0.07105130520901906,-0.06251681356442577,-0.02095188685475281,-0.04285987635479255,-0.029850746268656716,-0.048291713080390986,-0.02095188685475281,0.48507462686567165,-0.02095188685475281,-0.03683547343418787,,-0.02095188685475281,0.38677247105897256,1.0,,-0.029850746268656716,,,-0.02095188685475281,,,,,-0.20291240260068302,0.01617557021296615,0.05127027122685477,-0.10533771867964482,0.017461172094285965,0.23739508763608866,0.08262014977504181,0.07390972276862498,0.08474303357652259,-0.18900229674899405,0.13024855835038146,-0.01953728375255722,-0.08031626927114358,0.06946971246353456,-0.08246132726470387,-0.29074214154280664,-0.15836621165529127,-0.15837634463777067,-0.11064749877588513,0.12149973542066653,0.17136695079186615,0.023864710499278744,-0.15620394999594633,0.12584476403696646,-0.008677759265461795,0.10409886375625954
v_59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_61,-0.09542395844323792,-0.09978237598620476,-0.06294252629797033,-0.06294252629797033,-0.09766407664993007,-0.11316412882918807,0.023873877733407517,0.18518432531572127,-0.00730068486645985,0.14282201203693493,-0.07105130520901906,-0.06251681356442577,-0.02095188685475281,0.32680655720529317,-0.029850746268656716,-0.048291713080390986,-0.02095188685475281,-0.029850746268656716,-0.02095188685475281,-0.03683547343418787,,-0.02095188685475281,-0.03683547343418787,-0.029850746268656716,,1.0,,,-0.02095188685475281,,,,,-0.027900455357593917,-0.1894852510661749,-0.015603995590781886,-0.13825575576703383,0.01527852558250022,-0.20472603887882876,0.0260905736131711,0.2217291683058749,-0.08474303357652259,0.017379521540137385,-0.06295346986935103,-0.004341618611679382,0.08248697925144476,-0.015196499601398187,-0.16058258467337072,-0.08461898149380194,-0.1410110103779991,-0.290718221663853,-0.16922558636311844,-0.07376769650540468,0.16919774888310835,0.08244172717932657,-0.16705144652344261,-0.08028028050634066,-0.008677759265461795,-0.09976141109974873
v_67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
v_73,0.1156874614191594,0.12180186649392306,0.11882524597464472,0.11882524597464472,0.11881872410269083,0.09164834743700184,0.14928779484855542,-0.058108122268594714,-0.09906911618044742,0.10024508632496115,-0.04987007340533285,-0.04387981434477107,-0.014705882352941176,-0.030082841879809342,-0.02095188685475281,-0.033895384034165026,-0.014705882352941176,-0.02095188685475281,-0.014705882352941176,-0.025854384499750957,,-0.014705882352941176,-0.025854384499750957,-0.02095188685475281,,-0.02095188685475281,,,1.0,,,,,0.10325582165612918,-0.13299746362292797,0.09387651881446413,-0.06777402754009151,0.08579053573561354,-0.08866274455171984,-0.18617877101706434,0.0915465229211147,-0.19521685699609584,0.09453822975032439,-0.009141992742798736,0.15236654571331226,0.10360451043619326,0.13408992328829425,-0.17668214393459455,-0.06700756098864752,-0.03958958624517042,0.015227738217289987,-0.07004823610882904,0.20710670571607567,-0.20706506519394738,-0.19186774769527193,-0.10963771080044785,0.11269556470705669,0.1126801129177271,0.12177627517806251
v_79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
